city_name,date_time,percent_congestion
New York,2020-02-18 06:00:00,23.877813097866269
New York,2020-02-18 07:00:00,39.942315164687187
New York,2020-02-18 08:00:00,55.03633362181499
New York,2020-02-18 09:00:00,53.543716018396424
New York,2020-02-18 10:00:00,51.058494171588073
New York,2020-02-18 11:00:00,55.638654574226578
New York,2020-02-18 12:00:00,52.365724584304417
New York,2020-02-18 13:00:00,50.321807067045278
New York,2020-02-18 14:00:00,50.164394403372683
New York,2020-02-18 15:00:00,49.609493812570861
New York,2020-02-18 16:00:00,49.893563565699125
New York,2020-02-18 17:00:00,48.5992763734003
New York,2020-02-18 18:00:00,44.030918998109946
New York,2020-02-18 19:00:00,34.480084650793195
New York,2020-02-18 20:00:00,30.004709925020844
New York,2020-02-18 21:00:00,24.998638050820897
New York,2020-02-18 22:00:00,20.928784836476602
New York,2020-02-18 23:00:00,22.044655641787447
New York,2020-02-19 00:00:00,17.730208546694804
New York,2020-02-19 01:00:00,10.07141076964499
New York,2020-02-19 02:00:00,13.036849665180242
New York,2020-02-19 03:00:00,9.7070964120229721
New York,2020-02-19 04:00:00,8.1195583820214683
New York,2020-02-19 05:00:00,11.998053768509347
New York,2020-02-19 06:00:00,25.946527202877434
New York,2020-02-19 07:00:00,42.413095750024063
New York,2020-02-19 08:00:00,56.77400321181976
New York,2020-02-19 09:00:00,53.913222208214606
New York,2020-02-19 10:00:00,53.00822725602152
New York,2020-02-19 11:00:00,56.551561665589233
New York,2020-02-19 12:00:00,52.056122024636785
New York,2020-02-19 13:00:00,50.7250512531861
New York,2020-02-19 14:00:00,52.577106904037919
New York,2020-02-19 15:00:00,52.514951205281221
New York,2020-02-19 16:00:00,53.365717981292661
New York,2020-02-19 17:00:00,51.379203359601469
New York,2020-02-19 18:00:00,47.619671950651842
New York,2020-02-19 19:00:00,34.904345410836484
New York,2020-02-19 20:00:00,31.01209214070564
New York,2020-02-19 21:00:00,27.362861694494335
New York,2020-02-19 22:00:00,21.462446334815933
New York,2020-02-19 23:00:00,20.779255585603853
New York,2020-02-20 00:00:00,13.702454483838567
New York,2020-02-20 01:00:00,9.0844418033842835
New York,2020-02-20 02:00:00,14.253801076003514
New York,2020-02-20 03:00:00,7.57495161616876
New York,2020-02-20 04:00:00,5.9147975816561171
New York,2020-02-20 05:00:00,13.147150314432359
New York,2020-02-20 06:00:00,24.556681580631775
New York,2020-02-20 07:00:00,41.652482921407355
New York,2020-02-20 08:00:00,55.177517743199353
New York,2020-02-20 09:00:00,52.219577581508283
New York,2020-02-20 10:00:00,50.034591600800184
New York,2020-02-20 11:00:00,55.017289141908385
New York,2020-02-20 12:00:00,52.22875225455801
New York,2020-02-20 13:00:00,52.69436322825316
New York,2020-02-20 14:00:00,53.661629555134468
New York,2020-02-20 15:00:00,50.752990908385677
New York,2020-02-20 16:00:00,49.774659671187912
New York,2020-02-20 17:00:00,48.444847424037135
New York,2020-02-20 18:00:00,45.265358552403455
New York,2020-02-20 19:00:00,35.258220196565183
New York,2020-02-20 20:00:00,31.907598534328734
New York,2020-02-20 21:00:00,28.016934969940717
New York,2020-02-20 22:00:00,22.013630853439071
New York,2020-02-20 23:00:00,24.729147657907404
New York,2020-02-21 00:00:00,18.897076300520197
New York,2020-02-21 01:00:00,10.828113222640765
New York,2020-02-21 02:00:00,14.663834645158918
New York,2020-02-21 03:00:00,8.7236815812315527
New York,2020-02-21 04:00:00,5.58570948586233
New York,2020-02-21 05:00:00,13.812835229646812
New York,2020-02-21 06:00:00,25.427239244199008
New York,2020-02-21 07:00:00,43.305138896897851
New York,2020-02-21 08:00:00,56.031176244468526
New York,2020-02-21 09:00:00,52.934891569508679
New York,2020-02-21 10:00:00,52.925529572252536
New York,2020-02-21 11:00:00,57.381291260200065
New York,2020-02-21 12:00:00,57.885357925317415
New York,2020-02-21 13:00:00,57.438206268460377
New York,2020-02-21 14:00:00,55.7892178856149
New York,2020-02-21 15:00:00,53.9770708443528
New York,2020-02-21 16:00:00,52.62350800436144
New York,2020-02-21 17:00:00,51.1105590230776
New York,2020-02-21 18:00:00,49.126338974997061
New York,2020-02-21 19:00:00,40.5818058363264
New York,2020-02-21 20:00:00,36.922579088145049
New York,2020-02-21 21:00:00,30.113843464233319
New York,2020-02-21 22:00:00,24.420092193865422
New York,2020-02-21 23:00:00,28.253422839383486
New York,2020-02-22 00:00:00,20.29249438412829
New York,2020-02-22 01:00:00,16.774386166082326
New York,2020-02-22 02:00:00,20.350209457070459
New York,2020-02-22 03:00:00,15.38928432552456
New York,2020-02-22 04:00:00,10.111871964288632
New York,2020-02-22 05:00:00,13.458789578672869
New York,2020-02-22 06:00:00,17.244590604418306
New York,2020-02-22 07:00:00,29.252168107478138
New York,2020-02-22 08:00:00,41.929381354046889
New York,2020-02-22 09:00:00,42.361728883558648
New York,2020-02-22 10:00:00,42.686239818265371
New York,2020-02-22 11:00:00,45.384769362918675
New York,2020-02-22 12:00:00,46.349566644688693
New York,2020-02-22 13:00:00,48.2943953551564
New York,2020-02-22 14:00:00,46.795334981743707
New York,2020-02-22 15:00:00,43.240332505039959
New York,2020-02-22 16:00:00,44.411383684536275
New York,2020-02-22 17:00:00,45.727751801955051
New York,2020-02-22 18:00:00,44.525288160449819
New York,2020-02-22 19:00:00,41.764894996101567
New York,2020-02-22 20:00:00,39.698224679034681
New York,2020-02-22 21:00:00,31.59905714663941
New York,2020-02-22 22:00:00,28.265076556583079
New York,2020-02-22 23:00:00,29.27487853034939
New York,2020-02-23 00:00:00,25.45460811087321
New York,2020-02-23 01:00:00,16.261148069631627
New York,2020-02-23 02:00:00,19.20928064088876
New York,2020-02-23 03:00:00,16.886275123711215
